[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
36.75 1 0.902268 -0.0928752 0.490501 0.0097024 0.0126026 -0.000536705 0.149348 0.159366 0.138609 0.493482 10.6278
36.8 0 0.902206 0.10195 -0.490846 0.00974126 0.0125699 -0.000574797 0.149369 0.159262 0.138773 0.490669 10.624
36.8 1 0.902133 -0.100373 0.489048 0.00973598 0.0125777 -0.000581786 0.149378 0.159325 0.138719 0.491873 10.6221
36.85 0 0.902194 0.109485 -0.489202 0.00976442 0.0125668 -0.000617657 0.149436 0.159354 0.138812 0.491125 10.6178
36.85 1 0.90211 -0.107888 0.487433 0.00975143 0.0125826 -0.00061197 0.149446 0.159431 0.138743 0.492634 10.6139
36.9 0 0.901809 0.117015 -0.48751 0.00977947 0.0125543 -0.000673857 0.149445 0.159432 0.138741 0.492666 10.6098
36.9 1 0.901661 -0.115397 0.485686 0.0097715 0.0125604 -0.000675425 0.149439 0.15947 0.138683 0.493669 10.6033
36.95 0 0.901914 0.124409 -0.485682 0.00981416 0.0125434 -0.000715148 0.149524 0.159496 0.138839 0.492191 10.5988
36.95 1 0.901579 -0.122742 0.483805 0.00979669 0.012549 -0.000698884 0.149485 0.159476 0.138776 0.492697 10.5951
37 0 0.901703 0.131908 -0.48373 0.00983429 0.0125329 -0.000744925 0.149557 0.15953 0.138869 0.492186 10.5899
37 1 0.902119 -0.130154 0.481832 0.00984764 0.0125449 -0.000749134 0.149641 0.159618 0.13895 0.492144 10.5893
37.05 0 0.901811 0.139212 -0.481558 0.00987522 0.0125176 -0.000795808 0.149642 0.159617 0.138954 0.492089 10.5842
37.05 1 0.901676 -0.13755 0.479828 0.00987272 0.0125153 -0.000793479 0.149626 0.159595 0.138944 0.491981 10.583
37.1 0 0.901674 0.146589 -0.479474 0.00990954 0.0124937 -0.00083713 0.149677 0.159632 0.139011 0.491597 10.5767
37.1 1 0.901842 -0.144991 0.477718 0.00990452 0.0125138 -0.000839126 0.149727 0.159752 0.138982 0.49308 10.5728
37.15 0 0.901473 0.153867 -0.477199 0.00993598 0.0124786 -0.000882616 0.149715 0.159718 0.138994 0.492622 10.566
37.15 1 0.900847 -0.152191 0.475302 0.00992466 0.0124573 -0.000865578 0.149606 0.159529 0.138976 0.491001 10.5649
37.2 0 0.901389 0.161158 -0.474713 0.009976 0.0124513 -0.000914486 0.149758 0.159703 0.139103 0.491267 10.5596
37.2 1 0.901564 -0.159525 0.472961 0.00996528 0.0124792 -0.000915201 0.149815 0.159857 0.13905 0.493335 10.5592
37.25 0 0.901621 0.168418 -0.47212 0.0100096 0.0124531 -0.000958164 0.149876 0.1599 0.139131 0.492855 10.5549
37.25 1 0.901368 -0.166863 0.470431 0.00999297 0.0124622 -0.000957169 0.149851 0.159936 0.139035 0.494255 10.5464
37.3 0 0.901179 0.175685 -0.469526 0.0100315 0.0124277 -0.000989662 0.149864 0.159898 0.139109 0.493078 10.544
37.3 1 0.901104 -0.174049 0.467711 0.010036 0.0124219 -0.000990342 0.149859 0.159871 0.139129 0.492596 10.5362
37.35 0 0.901225 0.182784 -0.466835 0.0100828 0.012397 -0.00103006 0.149933 0.159932 0.139218 0.492201 10.5346
37.35 1 0.90078 -0.181273 0.465085 0.0100558 0.0124091 -0.0010326 0.149883 0.159987 0.139046 0.49462 10.5311
37.4 0 0.901265 0.189895 -0.463878 0.0101034 0.0124056 -0.00107407 0.15003 0.160181 0.139141 0.495422 10.5264
37.4 1 0.901066 -0.188416 0.462229 0.0101041 0.0123983 -0.00108151 0.150008 0.160173 0.139102 0.495783 10.5181
37.45 0 0.90051 0.197018 -0.460929 0.0101367 0.0123504 -0.00110821 0.149957 0.160062 0.139121 0.494514 10.514
37.45 1 0.900928 -0.195358 0.459213 0.0101463 0.0123626 -0.00109556 0.15003 0.16008 0.139256 0.493197 10.5097
37.5 0 0.900797 0.203961 -0.457879 0.0101827 0.0123378 -0.00113602 0.150068 0.160163 0.139244 0.494124 10.5076
37.5 1 0.901215 -0.202442 0.456218 0.0101919 0.0123544 -0.00113891 0.150154 0.160272 0.139303 0.494517 10.5037
37.55 0 0.900478 0.211009 -0.454669 0.010221 0.012303 -0.00117388 0.15008 0.160193 0.139234 0.494531 10.4966
37.55 1 0.900838 -0.209471 0.452877 0.01024 0.0123063 -0.00118346 0.150154 0.160276 0.1393 0.494591 10.4925
37.6 0 0.900717 0.217915 -0.451365 0.0102674 0.0122907 -0.00120985 0.150194 0.160351 0.139298 0.495323 10.4884
37.6 1 0.900764 -0.216437 0.449726 0.0102807 0.0122806 -0.00120886 0.150204 0.160309 0.139369 0.494151 10.489
37.65 0 0.900267 0.224827 -0.44799 0.0103104 0.0122441 -0.00124728 0.150182 0.160346 0.139278 0.4955 10.4822
37.65 1 0.900432 -0.223387 0.446221 0.0103208 0.0122438 -0.00124416 0.150215 0.160341 0.139355 0.494613 10.4786
37.7 0 0.900253 0.23172 -0.444478 0.0103402 0.0122335 -0.00126522 0.150246 0.160419 0.139332 0.495595 10.4728
37.7 1 0.900602 -0.230181 0.442814 0.010359 0.0122386 -0.00128008 0.150325 0.160542 0.139361 0.496443 10.4729
37.75 0 0.900233 0.238504 -0.440876 0.0103986 0.0121937 -0.00130117 0.150308 0.16048 0.139395 0.495491 10.4699
37.75 1 0.900518 -0.236982 0.439197 0.0104256 0.0121823 -0.00130637 0.150359 0.160488 0.139498 0.494444 10.4611
37.8 0 0.900157 0.245175 -0.43715 0.010458 0.0121505 -0.00133793 0.150361 0.160545 0.139436 0.495661 10.4562
37.8 1 0.90063 -0.243715 0.43553 0.0104612 0.0121761 -0.00133857 0.150457 0.160675 0.139492 0.496282 10.4516
37.85 0 0.900432 -0.250359 0.431622 0.0105224 0.0121193 -0.00135514 0.150472 0.160585 0.139628 0.493936 10.4419
37.85 1 0.900875 0.251882 -0.433294 0.0105154 0.0121521 -0.00136564 0.150557 0.160785 0.139583 0.496326 10.4497
37.9 0 0.900409 -0.257055 0.427753 0.0105581 0.0121094 -0.00139645 0.150557 0.160818 0.139545 0.497055 10.4335
37.9 1 0.899828 0.258546 -0.429436 0.010545 0.0120845 -0.00138444 0.150431 0.160616 0.139504 0.495593 10.4359
37.95 0 0.900331 -0.263561 0.423723 0.0106177 0.0120639 -0.00142074 0.150604 0.160841 0.139618 0.496478 10.4261
37.95 1 0.89986 0.265101 -0.425336 0.0105989 0.0120542 -0.00141253 0.15051 0.16072 0.139554 0.496033 10.4309
38 0 0.900249 -0.270048 0.41971 0.0106686 0.0120256 -0.00143657 0.150646 0.160847 0.139702 0.495616 10.4207
38 1 0.900334 0.271599 -0.421319 0.0106666 0.012031 -0.00144027 0.150657 0.160888 0.139679 0.496254 10.4196
38.05 0 0.899881 -0.276476 0.415365 0.0106989 0.0119996 -0.00146454 0.15066 0.160945 0.139619 0.497444 10.4103
38.05 1 0.899955 0.277982 -0.416948 0.0107098 0.0119893 -0.00146492 0.150662 0.160923 0.13965 0.496901 10.416
38.1 0 0.899369 -0.282791 0.411194 0.0107361 0.011955 -0.00147978 0.150636 0.16091 0.139608 0.497234 10.4013
38.1 1 0.900118 0.284315 -0.412748 0.0107621 0.0119669 -0.00148929 0.150761 0.161065 0.1397 0.497704 10.4048
38.15 0 0.900025 -0.289132 0.406656 0.0108134 0.0119329 -0.0015088 0.150819 0.161136 0.139742 0.497914 10.3891
38.15 1 0.899367 0.290652 -0.408266 0.0107813 0.0119248 -0.00149118 0.150686 0.160935 0.139686 0.496632 10.3943
38.2 0 0.899714 -0.295354 0.402177 0.010873 0.0118745 -0.00152265 0.150823 0.1611 0.139792 0.497033 10.3861
38.2 1 0.899544 0.296755 -0.403733 0.0108693 0.0118664 -0.00152235 0.150784 0.161058 0.139756 0.497015 10.3855
38.25 0 0.899567 -0.301568 0.397565 0.0109059 0.0118566 -0.00154149 0.150872 0.16121 0.139772 0.498277 10.3752
38.25 1 0.899278 0.302967 -0.39915 0.0109041 0.011841 -0.00154284 0.150815 0.161152 0.139715 0.498344 10.3758
38.3 0 0.899311 -0.307636 0.392958 0.0109737 0.0117931 -0.00155538 0.150887 0.161194 0.139821 0.497603 10.368
38.3 1 0.899273 0.309171 -0.394397 0.0109583 0.0118073 -0.00156221 0.150883 0.161256 0.139742 0.499021 10.3744
38.35 0 0.899477 -0.313607 0.388068 0.011035 0.0117595 -0.00156747 0.150978 0.161283 0.139918 0.497383 10.357
38.35 1 0.899732 0.315128 -0.389614 0.0110414 0.0117688 -0.00158064 0.151031 0.161413 0.13988 0.499011 10.3598
38.4 0 0.898909 -0.319656 0.383299 0.0110706 0.0117158 -0.00158285 0.150952 0.161298 0.139841 0.498355 10.3458
38.4 1 0.899422 0.321125 -0.38474 0.0110895 0.0117208 -0.00158308 0.151031 0.161366 0.139935 0.49797 10.3498
38.45 0 0.899203 -0.325388 0.37824 0.0111277 0.0116952 -0.00159799 0.151073 0.161459 0.139918 0.49903 10.343
38.45 1 0.899279 0.32694 -0.379746 0.0111363 0.0116899 -0.0016013 0.151083 0.161481 0.139915 0.499275 10.3431
38.5 0 0.89864 -0.331218 0.373238 0.0111898 0.0116237 -0.00161074 0.151042 0.161444 0.139868 0.499429 10.3325
38.5 1 0.898774 0.332601 -0.374623 0.0111917 0.0116281 -0.001615 0.151062 0.161491 0.139859 0.499958 10.3342
38.55 0 0.899116 -0.337015 0.368037 0.0112537 0.011606 -0.00162259 0.151195 0.161629 0.139984 0.499903 10.32
38.55 1 0.898946 0.338371 -0.369476 0.0112436 0.0115997 -0.00160487 0.15114 0.16147 0.140049 0.49772 10.3255
38.6 0 0.899215 -0.342655 0.362803 0.0113179 0.0115666 -0.00162934 0.151277 0.161718 0.140059 0.499928 10.315
38.6 1 0.898558 0.344069 -0.364317 0.0113053 0.0115427 -0.00162654 0.151156 0.161585 0.139951 0.499846 10.3157
38.65 0 0.898906 -0.348152 0.35747 0.0113718 0.0115148 -0.00162894 0.151283 0.161702 0.140091 0.499431 10.3069
38.65 1 0.898855 0.34962 -0.358915 0.0113692 0.0115123 -0.00162845 0.151266 0.161683 0.140076 0.499415 10.3051
38.7 0 0.8987 -0.353529 0.351997 0.0114078 0.0114872 -0.0016309 0.151311 0.161734 0.140115 0.499467 10.2941
38.7 1 0.898462 0.355009 -0.353459 0.0114235 0.0114583 -0.00163108 0.151267 0.161691 0.140069 0.499567 10.3002
38.75 0 0.898686 -0.359012 0.346573 0.0114915 0.0114237 -0.00163561 0.151378 0.161824 0.140155 0.499888 10.2868
38.75 1 0.898451 0.360394 -0.347996 0.0114775 0.0114246 -0.00163723 0.151334 0.161793 0.140097 0.500212 10.2908
38.8 0 0.898554 -0.3644 0.340996 0.0115371 0.0113908 -0.00163594 0.151419 0.161873 0.140188 0.499983 10.2804
38.8 1 0.89881 0.365734 -0.342445 0.0115431 0.0113975 -0.00163949 0.151461 0.161934 0.140208 0.500333 10.2782
38.85 0 0.89853 -0.369517 0.33535 0.0116009 0.0113482 -0.00164421 0.15149 0.16201 0.140182 0.501309 10.2681
38.85 1 0.898233 0.370923 -0.336838 0.0116066 0.0113264 -0.00164414 0.151437 0.161967 0.140117 0.501601 10.273
38.9 0 0.898039 -0.374653 0.329604 0.0116424 0.0112975 -0.00163104 0.151459 0.161926 0.140213 0.500209 10.2581
38.9 1 0.898228 0.376028 -0.330972 0.0116615 0.011289 -0.00163517 0.151494 0.161994 0.140211 0.500855 10.2621
38.95 0 0.898262 -0.379645 0.323789 0.0117117 0.0112629 -0.00163834 0.151574 0.162117 0.14024 0.501676 10.2558
38.95 1 0.898142 0.381072 -0.325228 0.0117051 0.0112611 -0.00163367 0.151546 0.16206 0.140245 0.501098 10.2539
39 0 0.898237 -0.384724 0.317885 0.0117801 0.0112127 -0.00162837 0.151634 0.162168 0.14031 0.501402 10.2428
39 1 0.898132 0.386103 -0.319381 0.0117831 0.0112054 -0.00163247 0.15162 0.162186 0.14026 0.502097 10.2451
39.05 0 0.898224 -0.389454 0.312001 0.0118476 0.0111644 -0.00161835 0.151697 0.162234 0.140371 0.501366 10.231
39.05 1 0.898239 0.390906 -0.313385 0.0118337 0.0111769 -0.0016173 0.151692 0.162207 0.140392 0.50089 10.2323
39.1 0 0.898155 -0.394238 0.305905 0.0118884 0.0111396 -0.00161453 0.15175 0.162305 0.140404 0.501659 10.2263
39.1 1 0.897855 0.395599 -0.307341 0.0118823 0.0111273 -0.00160969 0.151689 0.162223 0.140367 0.501304 10.228
39.15 0 0.898505 -0.398956 0.299761 0.01197 0.011098 -0.00160594 0.151881 0.162469 0.140498 0.502164 10.2156
39.15 1 0.897778 0.400353 -0.30126 0.0119558 0.0110736 -0.00160596 0.151754 0.162358 0.140351 0.502711 10.2192
39.2 0 0.897697 -0.403527 0.29367 0.0120079 0.0110369 -0.00159119 0.151805 0.162394 0.140419 0.502325 10.2094
39.2 1 0.897643 0.404848 -0.294992 0.0120157 0.0110269 -0.00159379 0.151798 0.162419 0.140375 0.503016 10.2067
39.25 0 0.897745 -0.408003 0.287297 0.0120754 0.0109916 -0.00157647 0.151878 0.162484 0.140474 0.502561 10.1967
39.25 1 0.897317 0.409313 -0.288593 0.0120557 0.0109894 -0.00158178 0.151806 0.16243 0.14038 0.50306 10.1986
39.3 0 0.897362 -0.412463 0.281011 0.0121228 0.0109448 -0.00156626 0.15188 0.162525 0.140431 0.503387 10.1865
39.3 1 0.897673 0.413841 -0.282388 0.0121173 0.0109667 -0.00157171 0.151934 0.162577 0.140487 0.503277 10.1872
39.35 0 0.89746 -0.416582 0.27464 0.0121731 0.010919 -0.00154799 0.151961 0.162581 0.140541 0.502739 10.1791
39.35 1 0.897648 0.418083 -0.276108 0.0121993 0.0109015 -0.00153694 0.151989 0.162596 0.140585 0.502413 10.1846
39.4 0 0.897145 -0.420974 0.268254 0.0122246 0.0108734 -0.00153797 0.15198 0.162658 0.140493 0.503948 10.1704
39.4 1 0.897341 0.422235 -0.269553 0.0122249 0.0108798 -0.00152989 0.152002 0.162626 0.140578 0.502753 10.1739
39.45 0 0.897562 -0.425077 0.261658 0.0122979 0.0108409 -0.00151448 0.152114 0.162788 0.140633 0.503658 10.1672
39.45 1 0.897813 0.426315 -0.262989 0.0123067 0.010848 -0.00152399 0.152167 0.162892 0.140626 0.504674 10.1654
39.5 0 0.897792 -0.428901 0.255085 0.0123518 0.0108165 -0.00148908 0.152211 0.162846 0.140775 0.502688 10.1524
39.5 1 0.897303 0.43027 -0.25644 0.0123301 0.0108118 -0.00149153 0.152124 0.162755 0.140693 0.502717 10.1512
39.55 0 0.897163 -0.432896 0.248486 0.0123906 0.0107677 -0.00148036 0.152178 0.162895 0.140648 0.504468 10.1448
39.55 1 0.896926 0.434195 -0.249884 0.012403 0.0107413 -0.00146397 0.152133 0.162822 0.140633 0.503962 10.1447
39.6 0 0.896724 -0.436638 0.241811 0.0124522 0.0107038 -0.00144627 0.152171 0.162899 0.140627 0.504721 10.1321
39.6 1 0.897157 0.437965 -0.243127 0.0124659 0.010714 -0.00145235 0.15225 0.163009 0.140669 0.505286 10.1327
39.65 0 0.896775 -0.440371 0.235028 0.0125115 0.0106647 -0.00141333 0.152237 0.16295 0.140711 0.504305 10.1256
39.65 1 0.896781 0.441625 -0.23634 0.0125078 0.0106699 -0.00142131 0.152243 0.162981 0.140687 0.504846 10.1287
39.7 0 0.896942 -0.443895 0.22816 0.0125533 0.0106515 -0.00139645 0.152331 0.163045 0.140804 0.504194 10.1154
39.7 1 0.896943 0.445244 -0.229445 0.012568 0.0106372 -0.00138861 0.152332 0.163057 0.140793 0.50442 10.1173
39.75 0 0.896992 -0.447423 0.221301 0.0126238 0.0106067 -0.00137236 0.152416 0.163207 0.140799 0.505716 10.1087
39.75 1 0.896987 0.448693 -0.222497 0.0126311 0.0106012 -0.00137308 0.152421 0.16324 0.140774 0.506271 10.1134
39.8 0 0.896233 -0.450741 0.214432 0.0126394 0.0105669 -0.00133724 0.152336 0.163064 0.140793 0.504475 10.102
39.8 1 0.896359 0.452066 -0.215682 0.0126654 0.0105519 -0.0013386 0.152372 0.163182 0.140735 0.506149 10.1
39.85 0 0.896653 -0.454031 0.207391 0.0127257 0.0105267 -0.001307 0.152488 0.163305 0.140842 0.50614 10.0919
39.85 1 0.896594 0.455293 -0.208837 0.0127349 0.010517 -0.00130671 0.152486 0.163339 0.140799 0.506902 10.0903
39.9 0 0.896333 -0.45709 0.200455 0.012763 0.0104919 -0.00127499 0.152495 0.163308 0.140855 0.506039 10.0851
39.9 1 0.896517 0.458388 -0.201732 0.0127778 0.0104905 -0.00127926 0.152539 0.163402 0.140842 0.50702 10.0813
39.95 0 0.896442 -0.460262 0.193245 0.0128291 0.0104555 -0.00124742 0.152593 0.163488 0.140858 0.507616 10.0713
39.95 1 0.895893 0.461563 -0.194643 0.0127897 0.0104594 -0.00123846 0.152476 0.163248 0.140884 0.505197 10.0702
40 0 0.895946 -0.463182 0.18622 0.0128509 0.0104232 -0.00120765 0.152558 0.163397 0.140888 0.50649 10.063
40 1 0.896373 0.464393 -0.187546 0.0128432 0.0104519 -0.00121517 0.152627 0.163416 0.141016 0.505321 10.0645
