t ekin epot bpot nu_top nu_bot nu_vol nu_eps nu_tmp nu_mix 
58.800000 0.020450399 0.0192944053 -0.0289630137 5.58828981 5.62221987 5.26126455 4.68007324 5.69110945 5.92124355 
58.850000 0.02042679 0.0193119425 -0.0289207578 5.5871717 5.6202007 5.24546475 4.67530259 5.68707503 5.91511582 
58.900000 0.0204026478 0.0193301813 -0.0289656233 5.58592332 5.61809769 5.23002533 4.67036344 5.68282342 5.91457025 
58.950000 0.0203779995 0.019349098 -0.0290653804 5.58454611 5.6159153 5.21496006 4.66526179 5.67836048 5.91198196 
59.000000 0.0203528723 0.0193686683 -0.0287637526 5.58304168 5.61365708 5.2002831 4.66000406 5.67369228 5.89766017 
59.050000 0.020327294 0.0193888675 -0.0290130867 5.58141205 5.61132687 5.18600808 4.65459691 5.66882503 5.89945416 
59.100000 0.0203012925 0.01940967 -0.0288808256 5.57965896 5.60892831 5.17214727 4.64904705 5.66376514 5.88930895 
59.150000 0.020274896 0.0194310503 -0.0290659892 5.57778468 5.60646446 5.1587131 4.6433612 5.65851919 5.88715153 
59.200000 0.0202481331 0.0194529819 -0.02879894 5.5757916 5.60393896 5.14571707 4.63754653 5.65309391 5.87518488 
59.250000 0.0202210324 0.0194754383 -0.0289709906 5.57368241 5.60135514 5.13317022 4.63161007 5.64749618 5.87018404 
59.300000 0.0201936229 0.0194983923 -0.0287341487 5.57145963 5.59871675 5.12108193 4.62555845 5.64173301 5.85901228 
59.350000 0.0201659332 0.0195218166 -0.0289128145 5.56912627 5.59602636 5.1094628 4.61939964 5.63581155 5.85354937 
59.400000 0.0201379927 0.0195456834 -0.0284677696 5.56668565 5.59328734 5.09832145 4.61314066 5.62973908 5.83311667 
59.450000 0.0201098303 0.0195699648 -0.0288592254 5.56414066 5.5905027 5.08766613 4.60678863 5.62352297 5.83682927 
59.500000 0.0200814754 0.0195946325 -0.0286901252 5.56149492 5.58767547 5.07750458 4.60035128 5.61717073 5.82303771 
59.550000 0.0200529569 0.0196196581 -0.0288616254 5.55875182 5.58480841 5.06784377 4.59383593 5.61068993 5.8180538 
59.600000 0.020024304 0.019645013 -0.0284120233 5.5559153 5.58190427 5.05869021 4.58724999 5.60408826 5.79532953 
59.650000 0.0199955456 0.0196706684 -0.0288287311 5.55298897 5.57896597 5.05004921 4.58060108 5.59737346 5.79770463 
59.700000 0.0199667107 0.0196965954 -0.0284949927 5.54997718 5.57599587 5.04192702 4.57389685 5.59055337 5.77463154 
59.750000 0.019937828 0.0197227651 -0.0288434491 5.5468839 5.57299653 5.03432712 4.56714448 5.58363587 5.77551447 
59.800000 0.019908926 0.0197491486 -0.0284193537 5.54371313 5.56997064 5.02725363 4.5603514 5.57662891 5.75469414 
59.850000 0.019880033 0.0197757167 -0.0287290173 5.54046964 5.56692045 5.02071024 4.55352554 5.56954046 5.7503081 
59.900000 0.0198511774 0.0198024406 -0.0286019068 5.5371576 5.56384871 5.01469925 4.54667404 5.56237852 5.73960792 
59.950000 0.0198223868 0.0198292913 -0.0287413668 5.53378187 5.56075744 5.00922313 4.53980443 5.55515115 5.72849305 
60.000000 0.019793689 0.0198562399 -0.0286223847 5.53034691 5.55764892 5.00428297 4.5329239 5.54786639 5.71583373 
60.050000 0.0197651109 0.0198832579 -0.0287290276 5.52685769 5.55452586 4.99987999 4.52603973 5.54053227 5.70415075 
60.100000 0.0197366799 0.0199103165 -0.0285923331 5.52331866 5.55138975 4.99601437 4.51915925 5.53315687 5.68836114 
60.150000 0.0197084223 0.0199373873 -0.02866529 5.51973487 5.54824335 4.99268633 4.51228956 5.5257482 5.67745779 
60.200000 0.0196803642 0.0199644422 -0.0282863774 5.51611143 5.54508815 4.98989458 4.50543752 5.51831428 5.65842464 
60.250000 0.0196525317 0.0199914531 -0.0286527375 5.51245325 5.54192736 4.98763826 4.49861018 5.51086308 5.65030165 
60.300000 0.0196249497 0.0200183924 -0.0284631414 5.50876508 5.5387621 4.98591587 4.49181461 5.50340253 5.6378044 
60.350000 0.0195976432 0.0200452326 -0.0285102514 5.50505229 5.53559492 4.98472468 4.48505725 5.49594052 5.62223798 
60.400000 0.0195706366 0.0200719465 -0.0285068563 5.50131975 5.53242792 4.98406196 4.47834493 5.48848486 5.60824355 
60.450000 0.019543954 0.0200985073 -0.0286072288 5.49757265 5.52926305 4.98392481 4.47168405 5.48104331 5.59791247 
60.500000 0.0195176189 0.0201248885 -0.0282886076 5.49381602 5.52610261 4.98430963 4.46508123 5.47362354 5.57765938 
60.550000 0.019491654 0.0201510641 -0.028790201 5.49005471 5.52294831 4.98521204 4.4585427 5.46623316 5.57313552 
60.600000 0.0194660816 0.0201770083 -0.028422511 5.48629393 5.51980258 4.98662779 4.45207464 5.45887966 5.5518174 
60.650000 0.0194409237 0.0202026959 -0.0286318637 5.48253842 5.51666731 4.98855165 4.44568276 5.45157044 5.54400389 
60.700000 0.0194162016 0.0202281019 -0.028135387 5.47879341 5.51354454 4.99097834 4.43937333 5.44431279 5.52133033 
60.750000 0.0193919358 0.0202532021 -0.0286229496 5.47506361 5.51043654 4.99390225 4.43315192 5.4371139 5.51906207 
60.800000 0.0193681466 0.0202779725 -0.0282695384 5.47135404 5.50734528 4.99731733 4.4270243 5.4299808 5.49481063 
60.850000 0.0193448534 0.0203023895 -0.0284500619 5.4676692 5.50427303 5.00121671 4.42099586 5.42292042 5.48787721 
60.900000 0.0193220749 0.0203264304 -0.0282235946 5.46401381 5.50122206 5.00559386 4.41507175 5.41593955 5.46739852 
60.950000 0.0192998295 0.0203500727 -0.0284863293 5.46039254 5.49819405 5.0104416 4.40925723 5.40904485 5.461205 
61.000000 0.0192781347 0.0203732946 -0.0280778994 5.45680984 5.49519147 5.01575224 4.40355733 5.4022428 5.43861606 
61.050000 0.0192570078 0.0203960746 -0.0283250995 5.45327006 5.49221655 5.02151822 4.39797708 5.39553975 5.42911313 
61.100000 0.0192364649 0.0204183921 -0.0283893545 5.44977752 5.48927148 5.02773152 4.39252095 5.3889419 5.41808803 
61.150000 0.0192165217 0.0204402268 -0.0285350111 5.44633636 5.4863582 5.03438328 4.38719347 5.38245526 5.40527236 
61.200000 0.0191971934 0.0204615592 -0.0284700453 5.44295076 5.4834788 5.04146521 4.38199925 5.3760857 5.39240077 
61.250000 0.0191784941 0.0204823702 -0.0286662295 5.43962443 5.4806358 5.04896819 4.37694226 5.36983893 5.37961369 
61.300000 0.0191604379 0.0205026415 -0.0283553796 5.43636135 5.47783139 5.05688327 4.37202684 5.36372045 5.36610485 
61.350000 0.0191430375 0.0205223552 -0.0286694777 5.4331649 5.47506764 5.06520083 4.36725676 5.35773561 5.35398967 
61.400000 0.0191263054 0.0205414942 -0.0284431897 5.43003894 5.4723466 5.07391112 4.36263581 5.35188958 5.34092807 
61.450000 0.0191102534 0.0205600419 -0.0285714876 5.42698667 5.46967074 5.08300433 4.35816758 5.34618734 5.32763 
61.500000 0.0190948923 0.0205779826 -0.0283771183 5.42401117 5.46704208 5.09247053 4.35385554 5.34063369 5.31469603 
61.550000 0.0190802324 0.0205953008 -0.0284397794 5.42111583 5.46446274 5.1022992 4.34970293 5.33523325 5.30196708 
61.600000 0.0190662835 0.0206119821 -0.0281055068 5.41830343 5.46193527 5.11247964 4.34571275 5.32999043 5.29047723 
61.650000 0.0190530545 0.0206280126 -0.0285682976 5.41557685 5.45946108 5.12300147 4.34188809 5.32490949 5.28084819 
61.700000 0.0190405536 0.0206433788 -0.0282453317 5.41293837 5.45704296 5.13385349 4.33823181 5.31999447 5.26932011 
61.750000 0.0190287883 0.0206580683 -0.0286931731 5.41039067 5.45468278 5.14502464 4.33474628 5.31524924 5.26020166 
61.800000 0.0190177657 0.0206720691 -0.0281663068 5.40793604 5.45238269 5.15650389 4.33143425 5.31067746 5.24629 
61.850000 0.0190074917 0.0206853699 -0.0286660876 5.40557669 5.45014467 5.16827954 4.32829782 5.30628262 5.23696261 
61.900000 0.018997972 0.0206979602 -0.028114561 5.40331442 5.44797085 5.18034017 4.32533927 5.302068 5.22767772 
61.950000 0.0189892114 0.0207098302 -0.0285382478 5.40115125 5.44586316 5.19267401 4.32256042 5.29803671 5.21709165 
62.000000 0.018981214 0.0207209705 -0.0283929137 5.39908866 5.4438236 5.20526915 4.31996325 5.29419164 5.20803822 
62.050000 0.0189739829 0.0207313727 -0.028598356 5.39712826 5.44185429 5.21811348 4.31754914 5.29053552 5.19622553 
62.100000 0.0189675213 0.0207410289 -0.0285767351 5.39527137 5.43995678 5.2311949 4.31531999 5.28707089 5.18929216 
62.150000 0.0189618308 0.0207499321 -0.0287395886 5.39351915 5.43813319 5.2445012 4.31327684 5.28380008 5.17703543 
62.200000 0.0189569133 0.0207580757 -0.0283733022 5.39187272 5.43638529 5.25801976 4.31142092 5.28072527 5.17317967 
62.250000 0.0189527691 0.0207654541 -0.0286353899 5.39033287 5.43471494 5.27173819 4.30975332 5.27784842 5.16119887 
62.300000 0.0189493984 0.0207720621 -0.0285832409 5.38890047 5.43312357 5.28564387 4.30827497 5.27517131 5.1545761 
62.350000 0.0189468004 0.0207778955 -0.0285733915 5.38757608 5.43161303 5.29972391 4.30698637 5.27269557 5.14549795 
62.400000 0.0189449738 0.0207829506 -0.0283767285 5.38636014 5.43018494 5.31396549 4.30588809 5.27042261 5.14056331 
62.450000 0.0189439164 0.0207872244 -0.0288043842 5.38525305 5.42884086 5.32835561 4.30498046 5.26835368 5.12915635 
62.500000 0.0189436259 0.0207907146 -0.028152824 5.38425502 5.42758224 5.34288133 4.30426389 5.26648984 5.13394547 
62.550000 0.0189440986 0.0207934198 -0.0286867857 5.3833661 5.42641047 5.35752924 4.30373805 5.264832 5.11842251 
62.600000 0.0189453307 0.0207953389 -0.0284926186 5.38258617 5.4253272 5.37228638 4.30340304 5.26338085 5.1173418 
62.650000 0.0189473174 0.0207964719 -0.0289746431 5.38191522 5.42433339 5.38713924 4.30325844 5.26213693 5.10241363 
62.700000 0.0189500536 0.0207968193 -0.0283406378 5.3813529 5.42343033 5.40207465 4.30330405 5.26110062 5.11036799 
62.750000 0.0189535331 0.0207963823 -0.0287463454 5.3808987 5.42261944 5.41707891 4.30353898 5.2602721 5.09842925 
62.800000 0.0189577495 0.0207951628 -0.0283740538 5.38055222 5.42190168 5.43213882 4.30396277 5.2596514 5.10206342 
62.850000 0.0189626954 0.0207931634 -0.0288444894 5.38031278 5.42127813 5.44724062 4.30457419 5.25923838 5.08819804 
62.900000 0.0189683631 0.0207903874 -0.0284098612 5.38017976 5.42074954 5.46237073 4.30537223 5.25903272 5.09737866 
62.950000 0.0189747437 0.0207868388 -0.0288952932 5.38015228 5.42031683 5.47751548 4.30635571 5.25903395 5.08169626 
63.000000 0.0189818289 0.0207825222 -0.0285582053 5.38022941 5.41998089 5.49266135 4.30752301 5.25924143 5.08857271 
63.050000 0.0189896083 0.0207774429 -0.0288481577 5.38041018 5.4197424 5.50779449 4.30887271 5.25965435 5.07997129 
63.100000 0.0189980719 0.020771607 -0.028548888 5.38069355 5.41960191 5.52290144 4.31040324 5.26027175 5.08507418 
63.150000 0.0190072086 0.0207650211 -0.0288737122 5.38107842 5.41956001 5.53796818 4.31211224 5.26109249 5.07585924 
63.200000 0.0190170072 0.0207576927 -0.0287975177 5.38156345 5.41961699 5.55298121 4.31399803 5.2621153 5.07733973 
63.250000 0.0190274553 0.0207496296 -0.0288060528 5.38214734 5.41977342 5.56792668 4.31605822 5.26333872 5.07805368 
63.300000 0.0190385405 0.0207408407 -0.0286965344 5.38282871 5.4200295 5.58279123 4.31829061 5.26476115 5.08143066 
63.350000 0.0190502496 0.0207313352 -0.0287374394 5.38360621 5.42038529 5.59756098 4.32069256 5.26638083 5.07910401 
63.400000 0.0190625688 0.0207211231 -0.0286915648 5.38447831 5.42084095 5.61222223 4.3232614 5.26819584 5.08321652 
63.450000 0.0190754837 0.020710215 -0.0290902995 5.38544349 5.42139637 5.6267618 4.32599422 5.27020411 5.07513145 
63.500000 0.0190889798 0.0206986222 -0.0286311802 5.38650014 5.42205164 5.64116591 4.32888826 5.27240341 5.08786628 
63.550000 0.0191030415 0.0206863566 -0.0290958964 5.38764646 5.42280619 5.65542124 4.33194022 5.27479137 5.07753487 
63.600000 0.019117653 0.0206734307 -0.028780207 5.3888809 5.42365985 5.66951457 4.33514698 5.27736545 5.08805359 
63.650000 0.0191327981 0.0206598576 -0.0289920077 5.39020174 5.42461209 5.68343252 4.33850489 5.28012298 5.08550212 
63.700000 0.0191484598 0.020645651 -0.0287454387 5.39160711 5.42566256 5.69716214 4.34201056 5.28306111 5.0967896 
63.750000 0.0191646209 0.0206308252 -0.0292141715 5.39309508 5.42681049 5.71069005 4.34566 5.28617689 5.08621825 
63.800000 0.0191812637 0.0206153952 -0.0289648839 5.39466394 5.42805502 5.72400408 4.34944981 5.28946716 5.09891199 
63.850000 0.0191983701 0.0205993763 -0.0291323634 5.39631177 5.42939563 5.73709095 4.35337576 5.29292867 5.09481388 
63.900000 0.0192159213 0.0205827847 -0.0287294281 5.39803659 5.43083099 5.74993836 4.35743388 5.29655797 5.1123447 
63.950000 0.0192338984 0.0205656369 -0.0291708736 5.39983644 5.43236013 5.76253403 4.36161998 5.30035152 5.10557638 
64.000000 0.0192522821 0.02054795 -0.0289258072 5.40170938 5.43398196 5.7748657 4.36592959 5.30430559 5.11791782 
64.050000 0.0192710525 0.0205297416 -0.0292027556 5.4036534 5.43569491 5.78692137 4.37035825 5.30841635 5.11546772 
64.100000 0.0192901893 0.02051103 -0.0290386733 5.40566639 5.43749795 5.79868918 4.37490124 5.31267978 5.12481162 
64.150000 0.0193096723 0.0204918338 -0.0292114035 5.40774619 5.43938894 5.81015784 4.37955423 5.31709178 5.12774389 
64.200000 0.0193294807 0.0204721719 -0.0288231649 5.40989102 5.44136675 5.82131612 4.38431222 5.32164806 5.14378491 
64.250000 0.019349593 0.0204520642 -0.0291642226 5.41209841 5.44342953 5.83215271 4.38917017 5.32634422 5.14265362 
64.300000 0.0193699881 0.0204315305 -0.0289875231 5.41436649 5.44557524 5.84265709 4.39412321 5.33117573 5.15327311 
64.350000 0.0193906443 0.0204105914 -0.0294032694 5.41669287 5.44780186 5.85281892 4.39916635 5.33613794 5.14899928 
64.400000 0.0194115395 0.0203892677 -0.0290087233 5.41907563 5.45010764 5.86262798 4.40429424 5.34122603 5.16833021 
64.450000 0.0194326517 0.0203675806 -0.0291647168 5.42151234 5.45249008 5.87207416 4.40950159 5.34643508 5.17166908 
64.500000 0.0194539584 0.0203455518 -0.028907223 5.42400088 5.45494695 5.88114831 4.41478312 5.35176006 5.18911076 
64.550000 0.0194754371 0.0203232033 -0.0294691667 5.42653897 5.45747605 5.88984123 4.42013338 5.3571958 5.1806972 
64.600000 0.019497065 0.0203005574 -0.0291607986 5.4291244 5.4600741 5.89814408 4.42554703 5.36273703 5.19611798 
64.650000 0.0195188192 0.0202776367 -0.0295192344 5.431755 5.46273916 5.9060485 4.43101822 5.36837836 5.19634357 
64.700000 0.0195406766 0.0202544641 -0.0290248323 5.43442835 5.4654683 5.91354614 4.43654144 5.37411427 5.22063283 
64.750000 0.0195626143 0.0202310628 -0.0293278392 5.43714212 5.46825851 5.92062973 4.4421111 5.37993918 5.22150528 
64.800000 0.019584609 0.0202074562 -0.0288422444 5.43989415 5.47110728 5.92729208 4.4477215 5.38584736 5.2450947 
64.850000 0.0196066373 0.0201836679 -0.0296162236 5.44268186 5.47401125 5.93352622 4.45336684 5.39183303 5.23603306 
64.900000 0.0196286761 0.0201597219 -0.0291326497 5.44550305 5.47696759 5.93932577 4.45904131 5.39789027 5.25771017 
64.950000 0.019650702 0.020135642 -0.0293790486 5.44835538 5.47997269 5.94468496 4.46473921 5.40401312 5.26179063 
65.000000 0.0196726918 0.0201114524 -0.0291495107 5.45123651 5.48302346 5.94959836 4.47045465 5.41019551 5.27754659 
65.050000 0.0196946222 0.0200871774 -0.0293739601 5.45414379 5.48611664 5.95406069 4.47618171 5.41643132 5.28436527 
65.100000 0.0197164701 0.0200628413 -0.0295099758 5.45707512 5.4892487 5.95806777 4.48191466 5.42271431 5.29135804 
65.150000 0.0197382123 0.0200384686 -0.0294890855 5.46002782 5.49241579 5.9616153 4.48764761 5.42903824 5.3040351 
65.200000 0.0197598257 0.0200140837 -0.0292064687 5.46299951 5.49561498 5.96470007 4.49337479 5.43539677 5.32211784 
65.250000 0.0197812877 0.019989711 -0.0292226541 5.46598784 5.49884236 5.96731867 4.4990902 5.44178352 5.33328213 
65.300000 0.0198025754 0.0199653751 -0.0290622544 5.46899008 5.50209419 5.969469 4.50478833 5.44819207 5.34798859 
65.350000 0.0198236665 0.0199411004 -0.0294641894 5.47200414 5.50536686 5.9711486 4.51046291 5.45461595 5.34979177 
65.400000 0.0198445387 0.0199169111 -0.0291866039 5.4750273 5.50865653 5.9723562 4.51610851 5.46104865 5.36962984 
65.450000 0.0198651697 0.0198928316 -0.0294138697 5.47805695 5.51195917 5.97309052 4.52171916 5.46748368 5.37985716 
65.500000 0.019885538 0.019868886 -0.0291894933 5.48109075 5.51527107 5.97335177 4.52728945 5.47391448 5.39419775 
65.550000 0.0199056218 0.0198450983 -0.0294269658 5.48412608 5.5185882 5.97313946 4.53281355 5.48033453 5.39971066 
65.600000 0.0199254 0.0198214922 -0.0293812613 5.48716057 5.52190697 5.97245459 4.53828596 5.48673727 5.41148949 
65.650000 0.0199448518 0.0197980914 -0.0293435239 5.49019137 5.52522334 5.97129795 4.54370109 5.49311615 5.4286569 
65.700000 0.0199639566 0.0197749192 -0.0291491001 5.49321632 5.52853326 5.96967131 4.54905338 5.49946465 5.44137185 
65.750000 0.0199826943 0.0197519987 -0.0295013246 5.49623261 5.53183302 5.96757722 4.5543377 5.50577626 5.44793701 
65.800000 0.0200010451 0.0197293527 -0.0291765011 5.49923784 5.53511859 5.9650182 4.55954859 5.51204452 5.46419348 
65.850000 0.0200189897 0.0197070038 -0.0293888657 5.50222934 5.53838617 5.96199773 4.56468081 5.51826298 5.47323023 
65.900000 0.0200365093 0.0196849741 -0.0293640672 5.50520478 5.54163167 5.95851936 4.56972911 5.52442525 5.484916 
65.950000 0.0200535854 0.0196632853 -0.0296163566 5.50816135 5.54485137 5.95458748 4.5746885 5.530525 5.49533493 
66.000000 0.0200702001 0.0196419589 -0.0293877698 5.5110965 5.54804137 5.95020726 4.57955414 5.53655597 5.50971317 
66.050000 0.020086336 0.0196210159 -0.0295029648 5.51400789 5.55119808 5.94538387 4.58432106 5.54251193 5.51877057 
66.100000 0.0201019763 0.0196004768 -0.0294310121 5.51689289 5.5543178 5.94012336 4.58898454 5.54838677 5.53087212 
66.150000 0.0201171045 0.0195803617 -0.029336615 5.51974905 5.55739667 5.934432 4.59353989 5.55417445 5.54311066 
66.200000 0.0201317049 0.0195606902 -0.0290979748 5.52257373 5.56043115 5.92831703 4.5979827 5.55986903 5.55496272 
66.250000 0.0201457626 0.0195414814 -0.0294286876 5.52536457 5.56341777 5.92178549 4.60230861 5.56546467 5.56717465 
66.300000 0.0201592628 0.0195227537 -0.0294517412 5.5281191 5.56635301 5.91484551 4.60651335 5.57095563 5.57542231 
66.350000 0.0201721917 0.0195045253 -0.0294169753 5.5308347 5.56923363 5.90750564 4.61059287 5.57633631 5.58606904 
66.400000 0.0201845359 0.0194868135 -0.0290600254 5.53350917 5.57205619 5.89977423 4.61454292 5.58160121 5.60055742 
66.450000 0.0201962828 0.0194696351 -0.0293646278 5.53613985 5.57481752 5.89166087 4.61835984 5.586745 5.61102541 
66.500000 0.0202074204 0.0194530063 -0.0291884167 5.53872455 5.57751461 5.88317525 4.62203998 5.59176245 5.62091611 
66.550000 0.0202179375 0.0194369428 -0.0293808565 5.54126075 5.58014446 5.87432738 4.62557963 5.59664849 5.62962621 
66.600000 0.0202278235 0.0194214593 -0.0292591481 5.54374629 5.58270395 5.86512809 4.62897561 5.60139821 5.64012607 
66.650000 0.0202370685 0.0194065703 -0.029490082 5.54617881 5.58519059 5.85558818 4.63222459 5.60600686 5.65012715 
66.700000 0.0202456634 0.0193922892 -0.0292131361 5.54855607 5.58760166 5.84571895 4.63532349 5.61046984 5.65914541 
66.750000 0.0202535998 0.019378629 -0.0295312635 5.5508758 5.58993455 5.83553209 4.63826941 5.61478274 5.66940515 
66.800000 0.0202608699 0.0193656017 -0.0290286692 5.55313585 5.59218712 5.82503977 4.64105963 5.61894131 5.6774369 
66.850000 0.0202674669 0.0193532188 -0.0294838865 5.55533412 5.59435669 5.81425422 4.64369157 5.62294149 5.6875964 
66.900000 0.0202733846 0.0193414911 -0.0291609317 5.5574685 5.59644149 5.80318835 4.64616287 5.62677943 5.69424536 
66.950000 0.0202786176 0.0193304284 -0.0295677511 5.55953695 5.5984392 5.79185494 4.6484713 5.63045143 5.70543474 
67.000000 0.0202831612 0.01932004 -0.0291724534 5.56153751 5.6003483 5.78026746 4.65061478 5.63395402 5.71041293 
67.050000 0.0202870116 0.0193103343 -0.0294450019 5.56346824 5.60216693 5.7684394 4.6525916 5.63728391 5.72043933 
67.100000 0.0202901656 0.0193013189 -0.0292953714 5.56532726 5.60389351 5.75638439 4.65439996 5.64043803 5.72753601 
67.150000 0.020292621 0.0192930007 -0.029470033 5.56711279 5.60552658 5.74411669 4.65603853 5.64341351 5.73706242 
67.200000 0.0202943763 0.0192853859 -0.0291421153 5.56882306 5.60706482 5.73165023 4.65750576 5.64620769 5.74095992 
67.250000 0.0202954306 0.0192784796 -0.0292901105 5.57045637 5.60850722 5.71899963 4.65880077 5.64881813 5.7494557 
